UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN_AIRPORT_ID,ORIGIN,DEST_AIRPORT_ID,DEST,MONTH
ABX,ABX Air Inc,11193,CVG,13871,OMA,1
ABX,ABX Air Inc,11193,CVG,13930,ORD,1
ABX,ABX Air Inc,11193,CVG,13930,ORD,1
ABX,ABX Air Inc,11193,CVG,14100,PHL,1
ABX,ABX Air Inc,11193,CVG,14107,PHX,1
ABX,ABX Air Inc,11193,CVG,14107,PHX,1
ABX,ABX Air Inc,11193,CVG,14747,SEA,1
ABX,ABX Air Inc,11193,CVG,14771,SFO,1
ABX,ABX Air Inc,11193,CVG,14843,SJU,1
ABX,ABX Air Inc,11193,CVG,15016,STL,1
ABX,ABX Air Inc,11292,DEN,11193,CVG,1
ABX,ABX Air Inc,11292,DEN,12324,ILN,1
ABX,ABX Air Inc,11292,DEN,14107,PHX,1
ABX,ABX Air Inc,11292,DEN,14512,RFD,1
ABX,ABX Air Inc,11298,DFW,11193,CVG,1
ABX,ABX Air Inc,11433,DTW,11193,CVG,1
ABX,ABX Air Inc,11433,DTW,11193,CVG,1
ABX,ABX Air Inc,11540,ELP,11193,CVG,1
ABX,ABX Air Inc,11618,EWR,11193,CVG,1
ABX,ABX Air Inc,11995,GSO,11193,CVG,1
ABX,ABX Air Inc,11995,GSO,13303,MIA,1
ABX,ABX Air Inc,11995,GSO,14524,RIC,1
ABX,ABX Air Inc,12324,ILN,11193,CVG,1
ABX,ABX Air Inc,12324,ILN,14107,PHX,1
ABX,ABX Air Inc,12324,ILN,14893,SMF,1
ABX,ABX Air Inc,12478,JFK,11193,CVG,1
ABX,ABX Air Inc,12882,LAL,14107,PHX,1
ABX,ABX Air Inc,12882,LAL,14107,PHX,1
ABX,ABX Air Inc,12882,LAL,14893,SMF,1
ABX,ABX Air Inc,12892,LAX,11193,CVG,1
ABX,ABX Air Inc,12892,LAX,14057,PDX,1
ABX,ABX Air Inc,12892,LAX,14107,PHX,1
ABX,ABX Air Inc,12892,LAX,14747,SEA,1
ABX,ABX Air Inc,12892,LAX,14771,SFO,1
ABX,ABX Air Inc,13230,MDT,11193,CVG,1
ABX,ABX Air Inc,13244,MEM,11193,CVG,1
ABX,ABX Air Inc,13303,MIA,11193,CVG,1
ABX,ABX Air Inc,13495,MSY,10693,BNA,1
ABX,ABX Air Inc,13495,MSY,11193,CVG,1
ABX,ABX Air Inc,13871,OMA,15016,STL,1
ABX,ABX Air Inc,13930,ORD,11193,CVG,1
ABX,ABX Air Inc,14057,PDX,11193,CVG,1
ABX,ABX Air Inc,14057,PDX,12892,LAX,1
ABX,ABX Air Inc,14057,PDX,14747,SEA,1
ABX,ABX Air Inc,14100,PHL,11193,CVG,1
ABX,ABX Air Inc,14107,PHX,11193,CVG,1
ABX,ABX Air Inc,14107,PHX,11193,CVG,1
ABX,ABX Air Inc,14107,PHX,12882,LAL,1
ABX,ABX Air Inc,14107,PHX,12892,LAX,1
ABX,ABX Air Inc,14512,RFD,10135,ABE,1
ABX,ABX Air Inc,14512,RFD,12324,ILN,1
ABX,ABX Air Inc,14524,RIC,11995,GSO,1
ABX,ABX Air Inc,14691,SBD,11193,CVG,1
ABX,ABX Air Inc,14691,SBD,11292,DEN,1
ABX,ABX Air Inc,14747,SEA,11193,CVG,1
ABX,ABX Air Inc,14747,SEA,12892,LAX,1
ABX,ABX Air Inc,14747,SEA,14057,PDX,1
ABX,ABX Air Inc,14771,SFO,11193,CVG,1
ABX,ABX Air Inc,14771,SFO,12892,LAX,1
ABX,ABX Air Inc,14771,SFO,14747,SEA,1
ABX,ABX Air Inc,14843,SJU,11193,CVG,1
ABX,ABX Air Inc,14893,SMF,12324,ILN,1
ABX,ABX Air Inc,14893,SMF,12882,LAL,1
ABX,ABX Air Inc,14893,SMF,14512,RFD,1
ABX,ABX Air Inc,15016,STL,11193,CVG,1
ABX,ABX Air Inc,15016,STL,13871,OMA,1
ABX,ABX Air Inc,15370,TUL,11193,CVG,1
AMQ,Ameristar Air Cargo,10298,ANB,13184,MBS,1
AMQ,Ameristar Air Cargo,10747,BRO,15295,TOL,1
AMQ,Ameristar Air Cargo,11259,DAL,11122,CPR,1
AMQ,Ameristar Air Cargo,11430,DTO,11540,ELP,1
AMQ,Ameristar Air Cargo,11430,DTO,13061,LRD,1
AMQ,Ameristar Air Cargo,11540,ELP,14730,SDF,1
AMQ,Ameristar Air Cargo,11540,ELP,16091,YIP,1
AMQ,Ameristar Air Cargo,12003,GTF,12889,LAS,1
AMQ,Ameristar Air Cargo,12119,HGR,13061,LRD,1
AMQ,Ameristar Air Cargo,12119,HGR,15153,TCL,1
AMQ,Ameristar Air Cargo,12217,HSV,16091,YIP,1
AMQ,Ameristar Air Cargo,12265,IAG,14656,RWI,1
AMQ,Ameristar Air Cargo,12878,LAF,12945,LEX,1
AMQ,Ameristar Air Cargo,12889,LAS,11430,DTO,1
AMQ,Ameristar Air Cargo,12945,LEX,15153,TCL,1
AMQ,Ameristar Air Cargo,12945,LEX,16091,YIP,1
AMQ,Ameristar Air Cargo,13061,LRD,10747,BRO,1
AMQ,Ameristar Air Cargo,13061,LRD,12265,IAG,1
AMQ,Ameristar Air Cargo,13061,LRD,13244,MEM,1
AMQ,Ameristar Air Cargo,13061,LRD,13461,MQY,1
AMQ,Ameristar Air Cargo,13061,LRD,14730,SDF,1
AMQ,Ameristar Air Cargo,13061,LRD,16091,YIP,1
AMQ,Ameristar Air Cargo,13184,MBS,10298,ANB,1
AMQ,Ameristar Air Cargo,13204,MCO,12878,LAF,1
AMQ,Ameristar Air Cargo,13244,MEM,12265,IAG,1
AMQ,Ameristar Air Cargo,13461,MQY,13061,LRD,1
AMQ,Ameristar Air Cargo,13785,NYL,10747,BRO,1
AMQ,Ameristar Air Cargo,13785,NYL,11540,ELP,1
AMQ,Ameristar Air Cargo,14635,RSW,14730,SDF,1
AMQ,Ameristar Air Cargo,14656,RWI,13785,NYL,1
AMQ,Ameristar Air Cargo,14656,RWI,14683,SAT,1
AMQ,Ameristar Air Cargo,14683,SAT,13785,NYL,1
AMQ,Ameristar Air Cargo,14730,SDF,11996,GSP,1
AMQ,Ameristar Air Cargo,14730,SDF,13061,LRD,1
AMQ,Ameristar Air Cargo,14730,SDF,13184,MBS,1
AMQ,Ameristar Air Cargo,14730,SDF,14635,RSW,1
AMQ,Ameristar Air Cargo,14730,SDF,15370,TUL,1
AMQ,Ameristar Air Cargo,14730,SDF,16091,YIP,1
AMQ,Ameristar Air Cargo,15153,TCL,12945,LEX,1
AMQ,Ameristar Air Cargo,15153,TCL,13061,LRD,1
AMQ,Ameristar Air Cargo,15295,TOL,13061,LRD,1
AMQ,Ameristar Air Cargo,15295,TOL,13785,NYL,1
AMQ,Ameristar Air Cargo,15295,TOL,15370,TUL,1
AMQ,Ameristar Air Cargo,15370,TUL,13785,NYL,1
AMQ,Ameristar Air Cargo,15370,TUL,14730,SDF,1
AMQ,Ameristar Air Cargo,16091,YIP,11612,EVV,1
AMQ,Ameristar Air Cargo,16091,YIP,12119,HGR,1
AMQ,Ameristar Air Cargo,16091,YIP,13184,MBS,1
AMQ,Ameristar Air Cargo,16091,YIP,14730,SDF,1
AMQ,Ameristar Air Cargo,16091,YIP,14814,SHV,1
AN,"ADVANCED AIR, LLC",10140,ABQ,13072,LRU,1
AN,"ADVANCED AIR, LLC",10140,ABQ,15051,SVC,1
AN,"ADVANCED AIR, LLC",10372,ASE,12127,HHR,1
AN,"ADVANCED AIR, LLC",10617,BIH,10800,BUR,1
AN,"ADVANCED AIR, LLC",10617,BIH,11041,CLD,1
AN,"ADVANCED AIR, LLC",10617,BIH,12127,HHR,1
AN,"ADVANCED AIR, LLC",10747,BRO,10747,BRO,1
AN,"ADVANCED AIR, LLC",10747,BRO,11540,ELP,1
AN,"ADVANCED AIR, LLC",10800,BUR,10617,BIH,1
AN,"ADVANCED AIR, LLC",10800,BUR,13388,MMH,1
AN,"ADVANCED AIR, LLC",10800,BUR,14831,SJC,1
AN,"ADVANCED AIR, LLC",10849,BZN,15618,VNY,1
AN,"ADVANCED AIR, LLC",10958,CFT,14673,SAD,1
AN,"ADVANCED AIR, LLC",11041,CLD,10617,BIH,1
AN,"ADVANCED AIR, LLC",11041,CLD,12441,JAC,1
AN,"ADVANCED AIR, LLC",11041,CLD,13388,MMH,1
AN,"ADVANCED AIR, LLC",11540,ELP,12127,HHR,1
AN,"ADVANCED AIR, LLC",11540,ELP,12892,LAX,1
AN,"ADVANCED AIR, LLC",11540,ELP,15618,VNY,1
AN,"ADVANCED AIR, LLC",11637,FAR,14908,SNA,1
AN,"ADVANCED AIR, LLC",11884,GEG,14057,PDX,1
AN,"ADVANCED AIR, LLC",12018,GUP,14107,PHX,1
AN,"ADVANCED AIR, LLC",12127,HHR,10617,BIH,1
AN,"ADVANCED AIR, LLC",12127,HHR,10747,BRO,1
AN,"ADVANCED AIR, LLC",12127,HHR,13194,MCE,1
AN,"ADVANCED AIR, LLC",12127,HHR,13388,MMH,1
AN,"ADVANCED AIR, LLC",12127,HHR,14107,PHX,1
AN,"ADVANCED AIR, LLC",12127,HHR,14530,RIL,1
AN,"ADVANCED AIR, LLC",12127,HHR,14698,SBP,1
AN,"ADVANCED AIR, LLC",12127,HHR,14831,SJC,1
AN,"ADVANCED AIR, LLC",12127,HHR,14869,SLC,1
AN,"ADVANCED AIR, LLC",12127,HHR,15023,STS,1
AN,"ADVANCED AIR, LLC",12127,HHR,15051,SVC,1
AN,"ADVANCED AIR, LLC",12127,HHR,15325,TRM,1
AN,"ADVANCED AIR, LLC",12127,HHR,15376,TUS,1
AN,"ADVANCED AIR, LLC",12127,HHR,15434,UDD,1
AN,"ADVANCED AIR, LLC",12127,HHR,16817,NV6,1
AN,"ADVANCED AIR, LLC",12889,LAS,12127,HHR,1
AN,"ADVANCED AIR, LLC",12889,LAS,12892,LAX,1
AN,"ADVANCED AIR, LLC",12889,LAS,13194,MCE,1
AN,"ADVANCED AIR, LLC",12892,LAX,10617,BIH,1
AN,"ADVANCED AIR, LLC",12892,LAX,12264,IAD,1
AN,"ADVANCED AIR, LLC",12892,LAX,13194,MCE,1
AN,"ADVANCED AIR, LLC",12892,LAX,13388,MMH,1
AN,"ADVANCED AIR, LLC",12892,LAX,13796,OAK,1
AN,"ADVANCED AIR, LLC",12892,LAX,14487,RDD,1
AN,"ADVANCED AIR, LLC",12892,LAX,14869,SLC,1
AN,"ADVANCED AIR, LLC",12954,LGB,10747,BRO,1
AN,"ADVANCED AIR, LLC",13072,LRU,10140,ABQ,1
AN,"ADVANCED AIR, LLC",13072,LRU,13072,LRU,1
AN,"ADVANCED AIR, LLC",13194,MCE,12127,HHR,1
AN,"ADVANCED AIR, LLC",13194,MCE,12889,LAS,1
AN,"ADVANCED AIR, LLC",13194,MCE,12892,LAX,1
AN,"ADVANCED AIR, LLC",13388,MMH,10800,BUR,1
AN,"ADVANCED AIR, LLC",13388,MMH,11041,CLD,1
AN,"ADVANCED AIR, LLC",13388,MMH,12127,HHR,1
AN,"ADVANCED AIR, LLC",13388,MMH,12892,LAX,1
AN,"ADVANCED AIR, LLC",13476,MRY,13851,OKC,1
AN,"ADVANCED AIR, LLC",13485,MSN,14712,SCF,1
AN,"ADVANCED AIR, LLC",13796,OAK,11884,GEG,1
AN,"ADVANCED AIR, LLC",13796,OAK,12892,LAX,1
AN,"ADVANCED AIR, LLC",14057,PDX,12892,LAX,1
AN,"ADVANCED AIR, LLC",14057,PDX,13796,OAK,1
AN,"ADVANCED AIR, LLC",14107,PHX,10958,CFT,1
AN,"ADVANCED AIR, LLC",14107,PHX,12018,GUP,1
AN,"ADVANCED AIR, LLC",14107,PHX,12127,HHR,1
AN,"ADVANCED AIR, LLC",14107,PHX,12127,HHR,1
AN,"ADVANCED AIR, LLC",14107,PHX,15051,SVC,1
AN,"ADVANCED AIR, LLC",14487,RDD,14057,PDX,1
AN,"ADVANCED AIR, LLC",14530,RIL,15498,UT1,1
AN,"ADVANCED AIR, LLC",14673,SAD,14107,PHX,1
AN,"ADVANCED AIR, LLC",14689,SBA,12127,HHR,1
AN,"ADVANCED AIR, LLC",14689,SBA,14831,SJC,1
AN,"ADVANCED AIR, LLC",14698,SBP,12127,HHR,1
AN,"ADVANCED AIR, LLC",14712,SCF,10965,CGF,1
AN,"ADVANCED AIR, LLC",14712,SCF,12892,LAX,1
AN,"ADVANCED AIR, LLC",14716,SCK,12892,LAX,1
AN,"ADVANCED AIR, LLC",14831,SJC,10800,BUR,1
AN,"ADVANCED AIR, LLC",14831,SJC,14689,SBA,1
AN,"ADVANCED AIR, LLC",14869,SLC,12127,HHR,1
AN,"ADVANCED AIR, LLC",14869,SLC,12892,LAX,1
AN,"ADVANCED AIR, LLC",14908,SNA,14869,SLC,1
AN,"ADVANCED AIR, LLC",15023,STS,12127,HHR,1
AN,"ADVANCED AIR, LLC",15023,STS,15434,UDD,1
AN,"ADVANCED AIR, LLC",15051,SVC,10140,ABQ,1
AN,"ADVANCED AIR, LLC",15051,SVC,10747,BRO,1
AN,"ADVANCED AIR, LLC",15051,SVC,14107,PHX,1
AN,"ADVANCED AIR, LLC",15167,TEB,10372,ASE,1
AN,"ADVANCED AIR, LLC",15434,UDD,12127,HHR,1
AS,Alaska Airlines Inc.,10140,ABQ,14057,PDX,1
AS,Alaska Airlines Inc.,10140,ABQ,14747,SEA,1
AS,Alaska Airlines Inc.,10165,ADK,10299,ANC,1
AS,Alaska Airlines Inc.,10165,ADK,10299,ANC,1
AS,Alaska Airlines Inc.,10170,ADQ,10299,ANC,1
AS,Alaska Airlines Inc.,10170,ADQ,10299,ANC,1
AS,Alaska Airlines Inc.,10245,AKN,10299,ANC,1
AS,Alaska Airlines Inc.,10299,ANC,10165,ADK,1
AS,Alaska Airlines Inc.,10299,ANC,10165,ADK,1
AS,Alaska Airlines Inc.,10299,ANC,10170,ADQ,1
AS,Alaska Airlines Inc.,10299,ANC,10170,ADQ,1
AS,Alaska Airlines Inc.,10299,ANC,10245,AKN,1
AS,Alaska Airlines Inc.,10299,ANC,10299,ANC,1
AS,Alaska Airlines Inc.,10299,ANC,10299,ANC,1
AS,Alaska Airlines Inc.,10299,ANC,10551,BET,1
AS,Alaska Airlines Inc.,10299,ANC,10551,BET,1
AS,Alaska Airlines Inc.,10299,ANC,10754,BRW,1
AS,Alaska Airlines Inc.,10299,ANC,10754,BRW,1
AS,Alaska Airlines Inc.,10299,ANC,10926,CDV,1
AS,Alaska Airlines Inc.,10299,ANC,10926,CDV,1
AS,Alaska Airlines Inc.,10299,ANC,11336,DLG,1
AS,Alaska Airlines Inc.,10299,ANC,11630,FAI,1
AS,Alaska Airlines Inc.,10299,ANC,12173,HNL,1
AS,Alaska Airlines Inc.,10299,ANC,12523,JNU,1
AS,Alaska Airlines Inc.,10299,ANC,12523,JNU,1
AS,Alaska Airlines Inc.,10299,ANC,12758,KOA,1
AS,Alaska Airlines Inc.,10299,ANC,12819,KTN,1
AS,Alaska Airlines Inc.,10299,ANC,12819,KTN,1
AS,Alaska Airlines Inc.,10299,ANC,12889,LAS,1
AS,Alaska Airlines Inc.,10299,ANC,12892,LAX,1
AS,Alaska Airlines Inc.,10299,ANC,13830,OGG,1
AS,Alaska Airlines Inc.,10299,ANC,13873,OME,1
AS,Alaska Airlines Inc.,10299,ANC,13873,OME,1
AS,Alaska Airlines Inc.,10299,ANC,13930,ORD,1
AS,Alaska Airlines Inc.,10299,ANC,13970,OTZ,1
AS,Alaska Airlines Inc.,10299,ANC,13970,OTZ,1
AS,Alaska Airlines Inc.,10299,ANC,14057,PDX,1
AS,Alaska Airlines Inc.,10299,ANC,14107,PHX,1
AS,Alaska Airlines Inc.,10299,ANC,14256,PSG,1
AS,Alaska Airlines Inc.,10299,ANC,14485,RDB,1
AS,Alaska Airlines Inc.,10299,ANC,14709,SCC,1
AS,Alaska Airlines Inc.,10299,ANC,14709,SCC,1
AS,Alaska Airlines Inc.,10299,ANC,14709,SCC,1
AS,Alaska Airlines Inc.,10299,ANC,14747,SEA,1
AS,Alaska Airlines Inc.,10299,ANC,14747,SEA,1
AS,Alaska Airlines Inc.,10299,ANC,14828,SIT,1
AS,Alaska Airlines Inc.,10299,ANC,14828,SIT,1
AS,Alaska Airlines Inc.,10299,ANC,15841,WRG,1
AS,Alaska Airlines Inc.,10299,ANC,15991,YAK,1
AS,Alaska Airlines Inc.,10299,ANC,15991,YAK,1
AS,Alaska Airlines Inc.,10397,ATL,14747,SEA,1
AS,Alaska Airlines Inc.,10423,AUS,12889,LAS,1
AS,Alaska Airlines Inc.,10423,AUS,12892,LAX,1
AS,Alaska Airlines Inc.,10423,AUS,14057,PDX,1
AS,Alaska Airlines Inc.,10423,AUS,14679,SAN,1
AS,Alaska Airlines Inc.,10423,AUS,14747,SEA,1
AS,Alaska Airlines Inc.,10423,AUS,14771,SFO,1
AS,Alaska Airlines Inc.,10551,BET,10299,ANC,1
AS,Alaska Airlines Inc.,10551,BET,10299,ANC,1
AS,Alaska Airlines Inc.,10693,BNA,14747,SEA,1
AS,Alaska Airlines Inc.,10713,BOI,12892,LAX,1
AS,Alaska Airlines Inc.,10713,BOI,14057,PDX,1
AS,Alaska Airlines Inc.,10713,BOI,14107,PHX,1
AS,Alaska Airlines Inc.,10713,BOI,14679,SAN,1
AS,Alaska Airlines Inc.,10713,BOI,14747,SEA,1
AS,Alaska Airlines Inc.,10721,BOS,14057,PDX,1
AS,Alaska Airlines Inc.,10721,BOS,14679,SAN,1
AS,Alaska Airlines Inc.,10721,BOS,14747,SEA,1
AS,Alaska Airlines Inc.,10721,BOS,14771,SFO,1
AS,Alaska Airlines Inc.,10754,BRW,10299,ANC,1
AS,Alaska Airlines Inc.,10754,BRW,10299,ANC,1
AS,Alaska Airlines Inc.,10800,BUR,14057,PDX,1
AS,Alaska Airlines Inc.,10800,BUR,14747,SEA,1
AS,Alaska Airlines Inc.,10821,BWI,14747,SEA,1
AS,Alaska Airlines Inc.,10849,BZN,14747,SEA,1
AS,Alaska Airlines Inc.,10926,CDV,10299,ANC,1
AS,Alaska Airlines Inc.,10926,CDV,10299,ANC,1
AS,Alaska Airlines Inc.,10926,CDV,12523,JNU,1
AS,Alaska Airlines Inc.,10926,CDV,12523,JNU,1
AS,Alaska Airlines Inc.,10926,CDV,14747,SEA,1
AS,Alaska Airlines Inc.,10926,CDV,15991,YAK,1
AS,Alaska Airlines Inc.,10994,CHS,14747,SEA,1
AS,Alaska Airlines Inc.,11042,CLE,14747,SEA,1
AS,Alaska Airlines Inc.,11066,CMH,14747,SEA,1
AS,Alaska Airlines Inc.,11193,CVG,14747,SEA,1
AS,Alaska Airlines Inc.,11259,DAL,14747,SEA,1
AS,Alaska Airlines Inc.,11259,DAL,14771,SFO,1
AS,Alaska Airlines Inc.,11278,DCA,12892,LAX,1
AS,Alaska Airlines Inc.,11278,DCA,14057,PDX,1
AS,Alaska Airlines Inc.,11278,DCA,14747,SEA,1
AS,Alaska Airlines Inc.,11278,DCA,14771,SFO,1
AS,Alaska Airlines Inc.,11292,DEN,14057,PDX,1
AS,Alaska Airlines Inc.,11292,DEN,14747,SEA,1
AS,Alaska Airlines Inc.,11298,DFW,14057,PDX,1
AS,Alaska Airlines Inc.,11298,DFW,14747,SEA,1
AS,Alaska Airlines Inc.,11336,DLG,10299,ANC,1
AS,Alaska Airlines Inc.,11433,DTW,14747,SEA,1
AS,Alaska Airlines Inc.,11540,ELP,14747,SEA,1
AS,Alaska Airlines Inc.,11618,EWR,12892,LAX,1
AS,Alaska Airlines Inc.,11618,EWR,14057,PDX,1
AS,Alaska Airlines Inc.,11618,EWR,14679,SAN,1
AS,Alaska Airlines Inc.,11618,EWR,14747,SEA,1
AS,Alaska Airlines Inc.,11618,EWR,14771,SFO,1
AS,Alaska Airlines Inc.,11630,FAI,10299,ANC,1
AS,Alaska Airlines Inc.,11630,FAI,14747,SEA,1
AS,Alaska Airlines Inc.,11638,FAT,14747,SEA,1
AS,Alaska Airlines Inc.,11697,FLL,12892,LAX,1
AS,Alaska Airlines Inc.,11697,FLL,14057,PDX,1
AS,Alaska Airlines Inc.,11697,FLL,14679,SAN,1
AS,Alaska Airlines Inc.,11697,FLL,14747,SEA,1
AS,Alaska Airlines Inc.,11697,FLL,14771,SFO,1
AS,Alaska Airlines Inc.,11884,GEG,12892,LAX,1
AS,Alaska Airlines Inc.,11884,GEG,14057,PDX,1
AS,Alaska Airlines Inc.,11884,GEG,14679,SAN,1
AS,Alaska Airlines Inc.,11884,GEG,14747,SEA,1
AS,Alaska Airlines Inc.,12173,HNL,10299,ANC,1
AS,Alaska Airlines Inc.,12173,HNL,12892,LAX,1
AS,Alaska Airlines Inc.,12173,HNL,14057,PDX,1
AS,Alaska Airlines Inc.,12173,HNL,14679,SAN,1
AS,Alaska Airlines Inc.,12173,HNL,14747,SEA,1
AS,Alaska Airlines Inc.,12173,HNL,14771,SFO,1
AS,Alaska Airlines Inc.,12173,HNL,14831,SJC,1
AS,Alaska Airlines Inc.,12264,IAD,12889,LAS,1
AS,Alaska Airlines Inc.,12264,IAD,12892,LAX,1
AS,Alaska Airlines Inc.,12264,IAD,14747,SEA,1
AS,Alaska Airlines Inc.,12264,IAD,14771,SFO,1
AS,Alaska Airlines Inc.,12266,IAH,14747,SEA,1
AS,Alaska Airlines Inc.,12339,IND,14747,SEA,1
AS,Alaska Airlines Inc.,12441,JAC,14747,SEA,1
AS,Alaska Airlines Inc.,12478,JFK,12889,LAS,1
AS,Alaska Airlines Inc.,12478,JFK,14057,PDX,1
AS,Alaska Airlines Inc.,12478,JFK,14679,SAN,1
AS,Alaska Airlines Inc.,12478,JFK,14747,SEA,1
AS,Alaska Airlines Inc.,12478,JFK,14771,SFO,1
AS,Alaska Airlines Inc.,12523,JNU,10299,ANC,1
AS,Alaska Airlines Inc.,12523,JNU,10299,ANC,1
AS,Alaska Airlines Inc.,12523,JNU,10926,CDV,1
AS,Alaska Airlines Inc.,12523,JNU,12819,KTN,1
AS,Alaska Airlines Inc.,12523,JNU,12819,KTN,1
AS,Alaska Airlines Inc.,12523,JNU,14256,PSG,1
AS,Alaska Airlines Inc.,12523,JNU,14747,SEA,1
AS,Alaska Airlines Inc.,12523,JNU,14747,SEA,1
AS,Alaska Airlines Inc.,12523,JNU,14828,SIT,1
AS,Alaska Airlines Inc.,12523,JNU,14828,SIT,1
AS,Alaska Airlines Inc.,12523,JNU,15841,WRG,1
AS,Alaska Airlines Inc.,12523,JNU,15991,YAK,1
AS,Alaska Airlines Inc.,12758,KOA,10299,ANC,1
AS,Alaska Airlines Inc.,12758,KOA,14057,PDX,1
AS,Alaska Airlines Inc.,12758,KOA,14679,SAN,1
AS,Alaska Airlines Inc.,12758,KOA,14747,SEA,1
AS,Alaska Airlines Inc.,12758,KOA,14831,SJC,1
AS,Alaska Airlines Inc.,12819,KTN,10299,ANC,1
AS,Alaska Airlines Inc.,12819,KTN,10299,ANC,1
AS,Alaska Airlines Inc.,12819,KTN,12523,JNU,1
AS,Alaska Airlines Inc.,12819,KTN,12523,JNU,1
AS,Alaska Airlines Inc.,12819,KTN,14256,PSG,1
AS,Alaska Airlines Inc.,12819,KTN,14747,SEA,1
AS,Alaska Airlines Inc.,12819,KTN,14747,SEA,1
AS,Alaska Airlines Inc.,12819,KTN,14828,SIT,1
AS,Alaska Airlines Inc.,12819,KTN,14828,SIT,1
AS,Alaska Airlines Inc.,12819,KTN,15841,WRG,1
AS,Alaska Airlines Inc.,12889,LAS,10299,ANC,1
AS,Alaska Airlines Inc.,12889,LAS,10423,AUS,1
AS,Alaska Airlines Inc.,12889,LAS,12264,IAD,1
AS,Alaska Airlines Inc.,12889,LAS,12478,JFK,1
AS,Alaska Airlines Inc.,12889,LAS,12892,LAX,1
AS,Alaska Airlines Inc.,12889,LAS,14004,PAE,1
AS,Alaska Airlines Inc.,12889,LAS,14057,PDX,1
AS,Alaska Airlines Inc.,12889,LAS,14747,SEA,1
AS,Alaska Airlines Inc.,12889,LAS,14771,SFO,1
AS,Alaska Airlines Inc.,12889,LAS,14831,SJC,1
AS,Alaska Airlines Inc.,12892,LAX,10299,ANC,1
AS,Alaska Airlines Inc.,12892,LAX,10423,AUS,1
AS,Alaska Airlines Inc.,12892,LAX,10713,BOI,1
AS,Alaska Airlines Inc.,12892,LAX,11278,DCA,1
AS,Alaska Airlines Inc.,12892,LAX,11618,EWR,1
AS,Alaska Airlines Inc.,12892,LAX,11697,FLL,1
AS,Alaska Airlines Inc.,12892,LAX,11884,GEG,1
AS,Alaska Airlines Inc.,12892,LAX,12173,HNL,1
AS,Alaska Airlines Inc.,12892,LAX,12264,IAD,1
AS,Alaska Airlines Inc.,12892,LAX,12889,LAS,1
AS,Alaska Airlines Inc.,12892,LAX,13830,OGG,1
AS,Alaska Airlines Inc.,12892,LAX,14057,PDX,1
AS,Alaska Airlines Inc.,12892,LAX,14635,RSW,1
AS,Alaska Airlines Inc.,12892,LAX,14747,SEA,1
AS,Alaska Airlines Inc.,12892,LAX,14771,SFO,1
AS,Alaska Airlines Inc.,12892,LAX,15304,TPA,1
AS,Alaska Airlines Inc.,12982,LIH,14057,PDX,1
AS,Alaska Airlines Inc.,12982,LIH,14679,SAN,1
AS,Alaska Airlines Inc.,12982,LIH,14747,SEA,1
AS,Alaska Airlines Inc.,12982,LIH,14831,SJC,1
AS,Alaska Airlines Inc.,13198,MCI,14747,SEA,1
AS,Alaska Airlines Inc.,13204,MCO,14057,PDX,1
AS,Alaska Airlines Inc.,13204,MCO,14679,SAN,1
AS,Alaska Airlines Inc.,13204,MCO,14747,SEA,1
AS,Alaska Airlines Inc.,13204,MCO,14771,SFO,1
AS,Alaska Airlines Inc.,13303,MIA,14747,SEA,1
AS,Alaska Airlines Inc.,13342,MKE,14747,SEA,1
AS,Alaska Airlines Inc.,13487,MSP,14747,SEA,1
AS,Alaska Airlines Inc.,13495,MSY,14747,SEA,1
AS,Alaska Airlines Inc.,13796,OAK,14057,PDX,1
AS,Alaska Airlines Inc.,13796,OAK,14747,SEA,1
AS,Alaska Airlines Inc.,13830,OGG,10299,ANC,1
AS,Alaska Airlines Inc.,13830,OGG,12173,HNL,1
AS,Alaska Airlines Inc.,13830,OGG,12892,LAX,1
AS,Alaska Airlines Inc.,13830,OGG,14057,PDX,1
AS,Alaska Airlines Inc.,13830,OGG,14679,SAN,1
AS,Alaska Airlines Inc.,13830,OGG,14747,SEA,1
AS,Alaska Airlines Inc.,13830,OGG,14771,SFO,1
AS,Alaska Airlines Inc.,13830,OGG,14831,SJC,1
AS,Alaska Airlines Inc.,13851,OKC,14747,SEA,1
AS,Alaska Airlines Inc.,13871,OMA,14747,SEA,1
AS,Alaska Airlines Inc.,13873,OME,10299,ANC,1
AS,Alaska Airlines Inc.,13873,OME,10299,ANC,1
AS,Alaska Airlines Inc.,13873,OME,13970,OTZ,1
AS,Alaska Airlines Inc.,13891,ONT,14057,PDX,1
AS,Alaska Airlines Inc.,13891,ONT,14747,SEA,1
AS,Alaska Airlines Inc.,13930,ORD,10299,ANC,1
AS,Alaska Airlines Inc.,13930,ORD,14057,PDX,1
AS,Alaska Airlines Inc.,13930,ORD,14747,SEA,1
AS,Alaska Airlines Inc.,13930,ORD,14771,SFO,1
AS,Alaska Airlines Inc.,13970,OTZ,10299,ANC,1
AS,Alaska Airlines Inc.,13970,OTZ,10299,ANC,1
AS,Alaska Airlines Inc.,14004,PAE,12889,LAS,1
AS,Alaska Airlines Inc.,14004,PAE,14107,PHX,1
AS,Alaska Airlines Inc.,14057,PDX,10140,ABQ,1
AS,Alaska Airlines Inc.,14057,PDX,10299,ANC,1
AS,Alaska Airlines Inc.,14057,PDX,10423,AUS,1
